Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.251.42.230-192.168.52.132-443-49188-6,192.168.52.132,49188,142.251.42.230,443,6,90372390,10,15,1197,6262,517,0,119.7,191.9687764,1460,0,417.4666667,607.9418284,82.5362702,0.276633162,3765516.25,1.27E+07,4.50E+07,1,9.04E+07,1.00E+07,1.98E+07,4.50E+07,432,9.04E+07,6455170.714,2.40E+07,9.00E+07,1,0,0,0,0,200,316,0.110653265,0.165979897,0,1460,286.8846154,494.9165042,244942.3462,0,1,0,0,0,0,0,0,1,298.36,119.7,417.4666667,0,0,0,0,0,0,10,1197,15,6262,-1,64240,8,0,361137,0,361137,361137,4.50E+07,9646.350709,4.50E+07,4.50E+07,0
142.251.42.226-192.168.52.132-443-49190-6,192.168.52.132,49190,142.251.42.226,443,6,90480619,14,21,1322,6921,517,0,94.42857143,169.2243455,1460,0,329.5714286,535.9798104,91.10238293,0.386823171,2661194.676,1.07E+07,4.50E+07,0,9.05E+07,6959811.385,1.69E+07,4.50E+07,300,9.05E+07,4524030.95,2.01E+07,9.00E+07,0,0,0,0,0,280,436,0.154729269,0.232093903,0,1460,228.9722222,435.435643,189604.1992,0,1,0,0,0,0,0,0,1,235.5142857,94.42857143,329.5714286,0,0,0,0,0,0,14,1322,21,6921,-1,64240,10,0,457057,0,457057,457057,4.50E+07,5207.841443,4.50E+07,4.50E+07,0
142.251.43.3-192.168.52.132-443-49191-6,192.168.52.132,49191,142.251.43.3,443,6,90593255,17,33,1314,23945,517,0,77.29411765,154.6022173,1460,0,725.6060606,672.0358965,278.8176669,0.551917469,1848841.939,8996652.346,4.50E+07,0,9.06E+07,5661958.75,1.54E+07,4.50E+07,305,9.06E+07,2831039.219,1.59E+07,9.00E+07,0,0,0,0,0,340,676,0.187651939,0.364265529,0,1460,495.2745098,629.2968164,396014.4831,0,1,0,0,0,0,0,0,1,505.18,77.29411765,725.6060606,0,0,0,0,0,0,17,1314,33,23945,-1,64240,10,0,565131,0,565131,565131,4.50E+07,3561.696857,4.50E+07,4.50E+07,0
172.217.160.106-192.168.52.132-443-49189-6,192.168.52.132,49189,172.217.160.106,443,6,90996989,28,54,3111,40248,1254,0,111.1071429,258.9205998,1460,0,745.3333333,684.6986116,476.4882935,0.901128718,1123419.617,7026057.604,4.50E+07,0,9.10E+07,3370181.852,1.20E+07,4.50E+07,134,9.10E+07,1716924.321,1.24E+07,9.00E+07,0,0,0,0,0,560,1096,0.307702489,0.593426229,0,1460,522.3975904,647.2297051,418906.2912,0,1,0,0,0,0,0,0,1,528.7682927,111.1071429,745.3333333,0,0,0,0,0,0,28,3111,54,40248,-1,64240,16,0,982514,0,982514,982514,4.50E+07,3382.798841,4.50E+07,4.50E+07,0
142.251.43.3-192.168.52.132-443-49187-6,192.168.52.132,49187,142.251.43.3,443,6,92392331,87,457,18379,589401,2652,0,211.2528736,660.9717339,1460,0,1289.717724,420.8804853,6578.251608,5.887934573,170151.6225,2728954.96,4.50E+07,0,9.24E+07,1074057.605,6819428.643,4.50E+07,0,9.24E+07,202614.761,4215382.478,9.00E+07,0,0,0,0,0,1740,9156,0.941636595,4.946297978,0,2652,1115.192661,613.2719397,376102.472,0,1,0,0,0,0,0,0,5,1117.242647,211.2528736,1289.717724,0,0,0,0,0,0,87,18379,457,589401,-1,64240,18,0,2378959,0,2378959,2378959,4.50E+07,1946.664969,4.50E+07,4.50E+07,0
142.251.42.238-192.168.52.132-443-49184-6,192.168.52.132,49184,142.251.42.238,443,6,95249272,36,67,3072,54631,532,0,85.33333333,119.7988791,1460,0,815.3880597,688.8366336,605.8104045,1.081373094,933816.3922,6279275.078,4.50E+07,0,9.52E+07,2721345.543,1.06E+07,4.50E+07,52,9.52E+07,1443170.788,1.11E+07,9.00E+07,0,0,0,0,0,720,1356,0.377955645,0.70341745,0,1460,554.8365385,658.1152717,433115.7109,0,1,0,0,0,0,0,0,1,560.223301,85.33333333,815.3880597,0,0,0,0,0,0,36,3072,67,54631,-1,64240,25,0,5230064,0,5230064,5230064,4.50E+07,1545.028317,4.50E+07,4.50E+07,0
172.217.160.110-192.168.52.132-443-49183-6,192.168.52.132,49183,172.217.160.110,443,6,96613747,158,824,21298,1061231,9047,0,134.7974684,865.0667274,1460,0,1287.901699,400.3362242,11204.70982,10.16418502,98484.96126,2032889.027,4.50E+07,0,9.66E+07,615356.6688,5063741.301,4.50E+07,0,9.66E+07,117392.1592,3138811.403,9.00E+07,0,0,0,0,0,3160,16496,1.635378038,8.528806982,0,9047,1101.250254,659.3273283,434712.5259,0,1,0,0,0,0,0,0,5,1102.37169,134.7974684,1287.901699,0,0,0,0,0,0,158,21298,824,1061231,-1,64240,30,0,6610703,0,6610703,6610703,4.50E+07,10503.36413,4.50E+07,4.50E+07,0
142.251.36.99-192.168.52.132-443-49174-6,192.168.52.132,49174,142.251.36.99,443,6,101189352,14,21,2069,8871,866,0,147.7857143,262.087824,1460,0,422.4285714,581.5641471,108.1141423,0.345886196,2976157.412,1.08E+07,4.50E+07,0,1.01E+08,7783611.462,1.67E+07,4.50E+07,0,1.01E+08,5059467.6,2.01E+07,9.00E+07,0,0,0,0,0,280,436,0.138354478,0.207531717,0,1460,303.8888889,489.4864818,239597.0159,0,1,0,0,0,0,0,0,1,312.5714286,147.7857143,422.4285714,0,0,0,0,0,0,14,2069,21,8871,-1,64240,10,0,802530,584084.3434,1215540,389520,3.32E+07,2.04E+07,4.50E+07,9584440,0
192.168.52.132-20.27.177.113-49192-443-6,192.168.52.132,49192,20.27.177.113,443,6,116789471,200,552,11314,574924,517,0,56.57,95.88086777,1460,0,1041.528986,614.7096101,5019.613455,6.438936606,155511.9454,1760912.742,4.18E+07,0,1.17E+08,586873.6181,3389997.432,4.18E+07,0,1.17E+08,211958.9165,2053482.747,4.18E+07,0,0,0,0,0,4000,11056,1.71248314,4.726453466,0,1460,778.5365206,685.2036128,469503.991,0,1,0,0,0,0,0,0,2,779.5718085,56.57,1041.528986,0,0,0,0,0,0,200,11314,552,574924,-1,64240,86,0,3781654.333,2387710.515,6904552,351590,1.50E+07,1.39E+07,4.18E+07,5640148,0
172.217.160.98-192.168.52.132-443-49178-6,192.168.52.132,49178,172.217.160.98,443,6,100748876,17,24,1618,8502,711,0,95.17647059,200.6309533,1460,0,354.25,559.4644372,100.4477708,0.406952431,2518721.9,1.00E+07,4.50E+07,0,1.01E+08,6295839.438,1.53E+07,4.50E+07,79,1.01E+08,4380385.913,1.88E+07,9.00E+07,0,0,0,0,0,340,496,0.168736374,0.238216057,0,1460,240.952381,457.2037467,209035.266,0,1,0,0,0,0,0,0,1,246.8292683,95.17647059,354.25,0,0,0,0,0,0,17,1618,24,8502,-1,64240,11,0,229470.5,165142.6674,346244,112697,3.34E+07,2.01E+07,4.50E+07,1.03E+07,0
172.217.163.36-192.168.52.132-443-49165-6,192.168.52.132,49165,172.217.163.36,443,6,114877515,492,2134,43610,2596081,2619,0,88.63821138,310.1462555,1460,0,1216.532802,478.4209245,22978.30868,22.85912957,43762.86286,1245414.459,4.50E+07,0,1.15E+08,233900.5031,2874317.959,4.50E+07,0,1.15E+08,53857.25035,1951485.032,9.00E+07,0,0,0,0,0,9840,42696,4.282822448,18.57630712,0,2619,1004.830986,630.8532789,397975.8595,0,1,0,0,0,0,0,0,4,1005.213633,88.63821138,1216.532802,0,0,0,0,0,0,492,43610,2134,2596081,-1,64240,150,0,2.49E+07,0,2.49E+07,2.49E+07,4.50E+07,6419.822466,4.50E+07,4.50E+07,0
140.82.113.21-192.168.52.132-443-49207-6,192.168.52.132,49207,140.82.113.21,443,6,112829031,69,94,19552,17817,1271,0,283.3623188,378.3105234,1460,0,189.5425532,309.9909352,331.200221,1.444663652,696475.5,3910945.096,4.32E+07,0,1.13E+08,1659213.706,5927436.552,4.32E+07,0,1.13E+08,1213214.344,5112173.474,4.32E+07,0,0,0,0,0,1380,1896,0.611544736,0.833118916,0,1460,227.8597561,342.0557463,117002.1336,0,1,0,0,0,0,0,0,1,229.2576687,283.3623188,189.5425532,0,0,0,0,0,0,69,19552,94,17817,-1,64240,47,0,2492408.667,3001685.994,7037793,366210,1.62E+07,1.36E+07,4.32E+07,7782350,0
192.168.52.132-20.27.177.116-49211-443-6,192.168.52.132,49211,20.27.177.116,443,6,112452311,155,322,171584,38406,16406,0,1106.993548,3503.559716,1460,0,119.2732919,308.5516763,1867.36936,4.241798108,236244.3508,2057375.287,4.14E+07,0,1.12E+08,730195.539,3575401.604,4.14E+07,0,1.12E+08,350318.7259,2498637.104,4.14E+07,0,0,0,0,0,3100,6456,1.378362069,2.863436039,0,16406,439.3096234,2059.478479,4241451.606,0,1,0,0,0,0,0,0,2,440.230608,1106.993548,119.2732919,0,0,0,0,0,0,155,171584,322,38406,-1,64240,117,0,1.02E+07,5338257.902,1.75E+07,5250765,1.68E+07,1.64E+07,4.14E+07,8230109,0
185.199.109.133-192.168.52.132-443-49200-6,192.168.52.132,49200,185.199.109.133,443,6,115706298,69,129,4085,108277,517,0,59.20289855,97.61608168,1460,0,839.3565891,674.0474853,971.0966641,1.711229237,587341.6142,4283686.665,4.49E+07,0,1.16E+08,1701529.324,7194257.305,4.49E+07,28,1.16E+08,903955.4531,5349069.296,4.57E+07,0,0,0,0,0,1380,2596,0.596337461,1.114891775,0,1460,564.6331658,660.9032395,436793.092,0,1,0,0,0,0,0,0,1,567.4848485,59.20289855,839.3565891,0,0,0,0,0,0,69,4085,129,108277,-1,64240,35,0,1168169.25,1304131.505,3071626,288036,2.74E+07,1.48E+07,4.49E+07,1.27E+07,0
192.168.52.132-192.168.52.2-60170-53-17,192.168.52.132,60170,192.168.52.2,53,17,2737,0,2,0,98,0,0,0,0,49,49,49,0,35805.6266,730.7270734,2737,0,2737,2737,0,0,0,0,0,2737,2737,0,2737,2737,0,0,0,0,0,16,0,730.7270734,49,49,49,0,0,0,0,0,0,0,0,0,0,0,73.5,0,49,0,0,0,0,0,0,0,0,2,98,-1,-1,0,0,0,0,0,0,0,0,0,0,0
172.217.160.106-192.168.52.132-443-49177-6,192.168.52.132,49177,172.217.160.106,443,6,103641096,47,143,3788,164937,804,0,80.59574468,207.42968,1460,0,1153.405594,527.5387608,1627.973907,1.833249621,548365.5873,4645079.767,4.50E+07,0,1.04E+08,2252605.174,9285498.869,4.50E+07,18,5.86E+07,412865.3099,3990523.971,4.70E+07,0,0,0,0,0,940,2876,0.453488064,1.379761557,0,1460,883.3769634,660.9172926,436811.6677,0,1,0,0,0,0,0,0,3,888.0263158,80.59574468,1153.405594,0,0,0,0,0,0,47,3788,143,164937,-1,64240,17,0,2531875.333,2445859.992,5023525,134533,3.20E+07,2.25E+07,4.50E+07,6025582,0
142.251.42.234-192.168.52.132-443-49210-6,192.168.52.132,49210,142.251.42.234,443,6,90373797,11,17,1036,8711,517,0,94.18181818,162.1436512,1460,0,512.4117647,651.039367,107.852058,0.309824318,3347177.667,1.20E+07,4.50E+07,1,9.04E+07,9036614.3,1.90E+07,4.50E+07,276,9.04E+07,5648362.313,2.25E+07,9.00E+07,1,0,0,0,0,220,356,0.121716696,0.188107622,0,1460,336.1034483,545.4268541,297490.4532,0,1,0,0,0,0,0,0,1,348.1071429,94.18181818,512.4117647,0,0,0,0,0,0,11,1036,17,8711,-1,64240,8,0,345122,0,345122,345122,4.50E+07,8727.819,4.50E+07,4.50E+07,0
185.199.109.154-192.168.52.132-443-49201-6,192.168.52.132,49201,185.199.109.154,443,6,95303508,83,219,2242,269120,517,0,27.01204819,78.40303845,1460,0,1228.858447,482.3445541,2847.345346,3.168823544,316622.9502,3659494.42,4.50E+07,0,9.53E+07,1162211.5,6971741.809,4.50E+07,27,9.53E+07,437172.055,6089978.666,8.99E+07,0,0,0,0,0,1660,4396,0.870901835,2.297921709,0,1460,895.5841584,678.3466499,460154.1775,0,1,0,0,0,0,0,0,2,898.5496689,27.01204819,1228.858447,0,0,0,0,0,0,83,2242,219,269120,-1,64240,20,0,5392725,0,5392725,5392725,4.50E+07,81543.55401,4.50E+07,4.49E+07,0
185.199.109.154-192.168.52.132-443-49199-6,192.168.52.132,49199,185.199.109.154,443,6,101644851,270,1012,12376,1249348,517,0,45.83703704,66.19187019,1460,0,1234.533597,496.0990276,12413.0636,12.61254247,79348.04918,1672391.123,4.50E+07,0,1.02E+08,377850.3309,3639381.303,4.50E+07,3,1.02E+08,100538.1009,1902570.381,4.59E+07,0,0,0,0,0,5400,20256,2.656307696,9.956234773,0,1460,983.4169914,656.2602813,430677.5569,0,1,0,0,0,0,0,0,3,984.1840874,45.83703704,1234.533597,0,0,0,0,0,0,270,12376,1012,1249348,-1,64240,112,0,2120282.333,2398842.49,4806113,190698,3.17E+07,1.68E+07,4.50E+07,1.28E+07,0
172.217.163.42-192.168.52.132-443-49208-6,192.168.52.132,49208,172.217.163.42,443,6,111464162,23,33,1982,7035,517,0,86.17391304,133.7125996,1460,0,213.1818182,449.2658911,80.8959565,0.502403634,2026621.127,8247776.401,4.50E+07,0,1.11E+08,5066373.682,1.26E+07,4.50E+07,29,1.11E+08,3483255.063,1.26E+07,6.04E+07,0,0,0,0,0,460,676,0.206344349,0.296059284,0,1460,158.1929825,355.9774992,126719.9799,0,1,0,0,0,0,0,0,1,161.0178571,86.17391304,213.1818182,0,0,0,0,0,0,23,1982,33,7035,-1,64240,19,0,174008.6667,139230.5033,334776,92896,2.77E+07,1.66E+07,4.50E+07,1.17E+07,0
192.168.52.132-192.168.52.2-137-137-17,192.168.52.132,137,192.168.52.2,137,17,3002031,2,1,136,68,68,68,68,0,68,68,68,0,67.95399515,0.999323458,1501015.5,1556.342025,1502116,1499915,1502116,1502116,0,1502116,1502116,0,0,0,0,0,0,0,0,0,16,8,0.666215639,0.333107819,68,68,68,0,0,0,0,0,0,0,0,0,0,0,90.66666667,68,68,0,0,0,0,0,0,2,136,1,68,-1,-1,2,0,0,0,0,0,0,0,0,0,0
142.251.42.237-192.168.52.132-443-49164-6,192.168.52.132,49164,142.251.42.237,443,6,104971331,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.724007205,0.076211285,1.50E+07,2.12E+07,4.50E+07,159,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,159,0,0,0,0,60,100,0.028579232,0.047632053,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,252.3333333,135.6994227,408,159,3.50E+07,1.73E+07,4.50E+07,1.50E+07,0
142.251.42.237-192.168.52.132-443-49164-6,142.251.42.237,443,192.168.52.132,49164,6,3066,1,1,0,0,0,0,0,0,0,0,0,0,0,652.3157208,3066,0,3066,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,326.1578604,326.1578604,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.43.3-192.168.52.132-443-49166-6,192.168.52.132,49166,142.251.43.3,443,6,104933855,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.724265777,0.076238503,1.50E+07,2.12E+07,4.50E+07,182,5.99E+07,3.00E+07,2.13E+07,4.50E+07,1.49E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,5179,0,0,0,0,60,100,0.028589439,0.047649064,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,1865.666667,2869.557864,5179,182,3.50E+07,1.74E+07,4.50E+07,1.49E+07,0
142.251.43.3-192.168.52.132-443-49166-6,142.251.43.3,443,192.168.52.132,49166,6,8028,1,1,0,0,0,0,0,0,0,0,0,0,0,249.1280518,8028,0,8028,8028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,124.5640259,124.5640259,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
172.217.163.35-192.168.52.132-443-49167-6,192.168.52.132,49167,172.217.163.35,443,6,104994108,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.723850142,0.076194752,1.50E+07,2.12E+07,4.50E+07,168,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,344,0,0,0,0,60,100,0.028573032,0.04762172,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,326.3333333,150.2808482,467,168,3.50E+07,1.73E+07,4.50E+07,1.50E+07,0
172.217.163.35-192.168.52.132-443-49167-6,172.217.163.35,443,192.168.52.132,49167,6,6470,1,1,0,0,0,0,0,0,0,0,0,0,0,309.1190108,6470,0,6470,6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,154.5595054,154.5595054,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.43.3-192.168.52.132-443-49175-6,192.168.52.132,49175,142.251.43.3,443,6,104880114,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.724636894,0.076277568,1.50E+07,2.12E+07,4.50E+07,127,5.99E+07,2.99E+07,2.13E+07,4.50E+07,1.49E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,127,0,0,0,0,60,100,0.028604088,0.04767348,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,174.3333333,70.20921117,255,127,3.50E+07,1.74E+07,4.50E+07,1.49E+07,0
142.251.43.3-192.168.52.132-443-49175-6,142.251.43.3,443,192.168.52.132,49175,6,2628,1,1,0,0,0,0,0,0,0,0,0,0,0,761.0350076,2628,0,2628,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,380.5175038,380.5175038,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
172.217.160.74-192.168.52.132-443-49180-6,192.168.52.132,49180,172.217.160.74,443,6,104969774,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.724017944,0.076212415,1.50E+07,2.12E+07,4.50E+07,147,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,147,0,0,0,0,60,100,0.028579656,0.04763276,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,176.3333333,42.44211745,225,147,3.50E+07,1.73E+07,4.50E+07,1.50E+07,0
172.217.160.74-192.168.52.132-443-49180-6,172.217.160.74,443,192.168.52.132,49180,6,1921,1,1,0,0,0,0,0,0,0,0,0,0,0,1041.124414,1921,0,1921,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,520.5622072,520.5622072,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.43.14-192.168.52.132-443-49181-6,192.168.52.132,49181,142.251.43.14,443,6,104913422,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.724406835,0.076253351,1.50E+07,2.12E+07,4.50E+07,159,5.99E+07,3.00E+07,2.13E+07,4.50E+07,1.49E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,185,0,0,0,0,60,100,0.028595007,0.047658344,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,481,535.3615601,1099,159,3.50E+07,1.74E+07,4.50E+07,1.49E+07,0
142.251.43.14-192.168.52.132-443-49181-6,142.251.43.14,443,192.168.52.132,49181,6,2570,1,1,0,0,0,0,0,0,0,0,0,0,0,778.2101167,2570,0,2570,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,389.1050584,389.1050584,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
172.217.160.86-192.168.52.132-443-49176-6,192.168.52.132,49176,172.217.160.86,443,6,104986925,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.723899667,0.076199965,1.50E+07,2.12E+07,4.50E+07,182,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,206,0,0,0,0,60,100,0.028574987,0.047624978,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,505.3333333,539.3786549,1128,182,3.50E+07,1.73E+07,4.50E+07,1.50E+07,0
172.217.160.86-192.168.52.132-443-49176-6,172.217.160.86,443,192.168.52.132,49176,6,6900,1,1,0,0,0,0,0,0,0,0,0,0,0,289.8550725,6900,0,6900,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,144.9275362,144.9275362,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
172.217.160.74-192.168.52.132-443-49182-6,192.168.52.132,49182,172.217.160.74,443,6,105003061,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.723788424,0.076188255,1.50E+07,2.12E+07,4.50E+07,128,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.63E+07,2.25E+07,4.50E+07,151,0,0,0,0,60,100,0.028570596,0.047617659,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,140.3333333,11.59022577,151,128,3.50E+07,1.73E+07,4.50E+07,1.50E+07,0
172.217.160.74-192.168.52.132-443-49182-6,172.217.160.74,443,192.168.52.132,49182,6,7749,1,1,0,0,0,0,0,0,0,0,0,0,0,258.0978191,7749,0,7749,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,129.0489095,129.0489095,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-64.233.188.132-49186-443-6,192.168.52.132,49186,64.233.188.132,443,6,104982237,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.723931992,0.076203368,1.50E+07,2.12E+07,4.50E+07,124,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,136,0,0,0,0,60,100,0.028576263,0.047627105,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,137.3333333,14.04753834,152,124,3.50E+07,1.73E+07,4.50E+07,1.50E+07,0
192.168.52.132-64.233.188.132-49186-443-6,64.233.188.132,443,192.168.52.132,49186,6,6333,1,1,0,0,0,0,0,0,0,0,0,0,0,315.8060951,6333,0,6333,6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,157.9030475,157.9030475,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.42.230-192.168.52.132-443-49188-6,192.168.52.132,49188,142.251.42.230,443,6,104998417,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.723820436,0.076191625,1.50E+07,2.12E+07,4.50E+07,105,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,134,0,0,0,0,60,100,0.028571859,0.047619766,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,143.6666667,44.29823172,192,105,3.50E+07,1.73E+07,4.50E+07,1.50E+07,0
142.251.42.230-192.168.52.132-443-49188-6,142.251.42.230,443,192.168.52.132,49188,6,9001,1,1,0,0,0,0,0,0,0,0,0,0,0,222.1975336,9001,0,9001,9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111.0987668,111.0987668,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.42.226-192.168.52.132-443-49190-6,192.168.52.132,49190,142.251.42.226,443,6,104977273,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.723966225,0.076206971,1.50E+07,2.12E+07,4.50E+07,131,6.00E+07,3.00E+07,2.12E+07,4.50E+07,1.50E+07,1.05E+08,2.62E+07,2.25E+07,4.50E+07,1015,0,0,0,0,60,100,0.028577614,0.047629357,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,64240,2,0,426.6666667,509.5138206,1015,131,3.50E+07,1.74E+07,4.50E+07,1.50E+07,0
142.251.42.226-192.168.52.132-443-49190-6,142.251.42.226,443,192.168.52.132,49190,6,4300,1,1,0,0,0,0,0,0,0,0,0,0,0,465.1162791,4300,0,4300,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,232.5581395,232.5581395,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
